,res,is_outlier
2012-01-01 09:15:00,811.779100390625,True
2012-01-01 09:30:00,168.9718417968752,False
2012-01-01 09:45:00,2.8706503906250873,False
2012-01-01 10:00:00,149.37382148437518,False
